t,x,y,z,roll,pitch,yaw
4.220472574234008789e+00,-4.412833795881555138e-02,-7.712749150887446281e-02,1.768968806582149611e-02,4.502547934799750601e-02,3.431052701957119228e-02,8.403220880238608127e-06
4.220509052276611328e+00,-4.412971280293816190e-02,-7.712927312333434093e-02,1.769029236515140546e-02,4.502556121185442850e-02,3.431048375391444749e-02,8.321724361610944586e-06
4.220544099807739258e+00,-4.413103368573820934e-02,-7.713098495206548166e-02,1.769087301243540272e-02,4.502548028588672369e-02,3.431043788963900054e-02,8.313271444586355015e-06
4.220579624176025391e+00,-4.413237252061175814e-02,-7.713272024757560075e-02,1.769146160299871207e-02,4.502551640358024021e-02,3.431045651517495437e-02,8.360818426658727558e-06
4.270840644836425781e+00,-4.603348875816285629e-02,-7.977555563988898701e-02,1.844928556392275848e-02,4.481196583957172686e-02,3.446193110421751776e-02,-8.602653809692787517e-05
4.270916461944580078e+00,-4.603636701982020268e-02,-7.977982525547384907e-02,1.845031531239451489e-02,4.481207379965255339e-02,3.446190015954826019e-02,-8.593435343006461413e-05
4.270948648452758789e+00,-4.603758897940565809e-02,-7.978163785532493835e-02,1.845075234216259769e-02,4.481225382577901095e-02,3.446203239584955808e-02,-8.585771096861644644e-05
4.270978212356567383e+00,-4.603871142868464633e-02,-7.978330270613710751e-02,1.845115378961556182e-02,4.481228244295756835e-02,3.446193942648897307e-02,-8.586395926812302553e-05
4.271007299423217773e+00,-4.603981580081865921e-02,-7.978494061758087397e-02,1.845154881333591762e-02,4.481204994314150897e-02,3.446191687731217645e-02,-8.592579483150953039e-05
4.329921722412109375e+00,-4.833064583063536451e-02,-8.302777671892550004e-02,1.920965920757400011e-02,4.468148124831716056e-02,3.464684470807848082e-02,7.381662027859898093e-06
4.329964399337768555e+00,-4.833234436670399981e-02,-8.303007172269882830e-02,1.921017790148045815e-02,4.468125784338096429e-02,3.464687384663962116e-02,7.389012310593095729e-06
4.329980134963989258e+00,-4.833297063193137816e-02,-8.303091791460918969e-02,1.921036914113281521e-02,4.468121951503846445e-02,3.464684211078696702e-02,7.389281858699110257e-06
4.329993486404418945e+00,-4.833350200493403276e-02,-8.303163591441758973e-02,1.921053140807568727e-02,4.468113641387632534e-02,3.464685340476676700e-02,7.373814241993357799e-06
4.330005645751953125e+00,-4.833398593388423675e-02,-8.303228982830694604e-02,1.921067918702622224e-02,4.468112063704828690e-02,3.464688084126755357e-02,7.352773053014057054e-06
4.330017805099487305e+00,-4.833446986416393282e-02,-8.303294375626006640e-02,1.921082695811018523e-02,4.468112599230347065e-02,3.464693553644979107e-02,7.374782113995107767e-06
4.381127357482910156e+00,-5.037164293203277854e-02,-8.588367952837112906e-02,1.998793203772396623e-02,4.493923496434010928e-02,3.454477002043063877e-02,5.931016262358214175e-05
4.381171464920043945e+00,-5.037340369361290038e-02,-8.588622777534513086e-02,1.998873737887863281e-02,4.493916458116156004e-02,3.454472152285494729e-02,5.919530630238418442e-05
4.381185531616210938e+00,-5.037396525316711199e-02,-8.588704044784306602e-02,1.998899423305145959e-02,4.493910590336991362e-02,3.454472619286811513e-02,5.915624436941885258e-05
4.381218433380126953e+00,-5.037527876581921610e-02,-8.588894122455341396e-02,1.998959499345222615e-02,4.493922663303683701e-02,3.454463516443842530e-02,5.910515032856847914e-05
4.381235599517822266e+00,-5.037596408811268606e-02,-8.588993290759509847e-02,1.998990843687161942e-02,4.493908204724954281e-02,3.454462792587002784e-02,5.911004948215798987e-05
4.439674615859985352e+00,-5.272823839849929972e-02,-8.920197345431386815e-02,2.104377200232178391e-02,4.468502140620642799e-02,3.460177052944606729e-02,1.006555704572349345e-04
4.439765453338623047e+00,-5.273192466541061496e-02,-8.920702260003086914e-02,2.104538963538014201e-02,4.468464209230718631e-02,3.460150912025057590e-02,1.008305518290127507e-04
4.439809083938598633e+00,-5.273369521795947396e-02,-8.920944798640190188e-02,2.104616666874456130e-02,4.468448701467453432e-02,3.460158880210907617e-02,1.006609294940902184e-04
4.439848423004150391e+00,-5.273529154744943659e-02,-8.921163491285066804e-02,2.104686728739034798e-02,4.468434509633015250e-02,3.460158163824798155e-02,1.006490971041138714e-04
4.439883708953857422e+00,-5.273672336535194238e-02,-8.921359662255740064e-02,2.104749570431455052e-02,4.468455274351470358e-02,3.460178865844516782e-02,1.006121165888610613e-04
4.439919233322143555e+00,-5.273816488411940673e-02,-8.921557170058157238e-02,2.104812838375278231e-02,4.468481884712582203e-02,3.460186043275477463e-02,1.006327147995368025e-04
4.499275684356689453e+00,-5.516363338220637430e-02,-9.242367209211449497e-02,2.194567630028758723e-02,4.469361600743251839e-02,3.472597936335210939e-02,1.363009106490900503e-04
4.499354362487792969e+00,-5.516687085661758222e-02,-9.242780209492176824e-02,2.194665417763192947e-02,4.469386470000211165e-02,3.472585608514812405e-02,1.366444979331028189e-04
4.499389648437500000e+00,-5.516832291512257375e-02,-9.242965414722126294e-02,2.194709262706146663e-02,4.469396394798909322e-02,3.472577127235169231e-02,1.366642925781187874e-04
4.499422311782836914e+00,-5.516966710712405131e-02,-9.243136847547889223e-02,2.194749852142294927e-02,4.469386090834629593e-02,3.472570208701865335e-02,1.366909307745203860e-04
4.499453783035278320e+00,-5.517096228876069985e-02,-9.243302021973119620e-02,2.194788967738520863e-02,4.469377154530966567e-02,3.472574319140245280e-02,1.366240014272976366e-04
4.499484062194824219e+00,-5.517220841637002909e-02,-9.243460947483139734e-02,2.194826613025616449e-02,4.469367842827889209e-02,3.472573086334641845e-02,1.366177976680525241e-04
4.550034761428833008e+00,-5.726962545329555149e-02,-9.528020901081619976e-02,2.264815775358917233e-02,4.450307860998258674e-02,3.463014800584993114e-02,7.077983608536421217e-05
4.550087928771972656e+00,-5.727184935117702463e-02,-9.528340423525814840e-02,2.264896879797344623e-02,4.450312361497740787e-02,3.463006356788080747e-02,7.082463134364584505e-05
4.550102710723876953e+00,-5.727246764958727338e-02,-9.528429263793092296e-02,2.264919427050608031e-02,4.450319873848573166e-02,3.462999551129115894e-02,7.083357688163788193e-05
4.550115346908569336e+00,-5.727299619730897434e-02,-9.528505209205026527e-02,2.264938702049536928e-02,4.450324762935748552e-02,3.462997308124289575e-02,7.079226425411179306e-05
4.550127744674682617e+00,-5.727351477866332585e-02,-9.528579721364051347e-02,2.264957613515284490e-02,4.450327907597423360e-02,3.462999056395208580e-02,7.083693233857373309e-05
4.610270023345947266e+00,-5.978151241630657448e-02,-9.873544074554291283e-02,2.342903471275596672e-02,4.468604986725544653e-02,3.452326900175627794e-02,-5.376647460431909501e-05
4.610345363616943359e+00,-5.978464459515632490e-02,-9.873955536182067727e-02,2.342983873362049219e-02,4.468657969068819125e-02,3.452294782834514769e-02,-5.348388542660585042e-05
4.610379934310913086e+00,-5.978608182311711400e-02,-9.874144334687798286e-02,2.343020790976189927e-02,4.468624380908443189e-02,3.452300408417415672e-02,-5.365125362885373030e-05
4.610411167144775391e+00,-5.978738026454132048e-02,-9.874314902663598736e-02,2.343054145467289920e-02,4.468603920831032417e-02,3.452318315364322210e-02,-5.366361548318275516e-05
4.610440254211425781e+00,-5.978858948268563761e-02,-9.874473752260722048e-02,2.343085202683900872e-02,4.468605347180303750e-02,3.452323913992776799e-02,-5.368546779519821306e-05
4.610469579696655273e+00,-5.978980860526875163e-02,-9.874633912650118694e-02,2.343116517672896859e-02,4.468603566991809217e-02,3.452320565011370024e-02,-5.373340719756723185e-05
4.661110877990722656e+00,-6.182832602957150786e-02,-1.015906175093061053e-01,2.383670942429229681e-02,4.453329954321206402e-02,3.468649056383721341e-02,-8.211993109107623278e-05
4.661156892776489258e+00,-6.183011768660808677e-02,-1.015932731996304766e-01,2.383695489972896889e-02,4.453375292677691499e-02,3.468652900331450212e-02,-8.214019834760386766e-05
4.661171674728393555e+00,-6.183069326338549998e-02,-1.015941263500696051e-01,2.383703375902073221e-02,4.453384443259407466e-02,3.468649676750466815e-02,-8.216572891523089188e-05
4.661184549331665039e+00,-6.183119458048592226e-02,-1.015948694287897025e-01,2.383710246704042260e-02,4.453383004994326128e-02,3.468646316346408326e-02,-8.215310543893221396e-05
4.661196231842041016e+00,-6.183164948248041914e-02,-1.015955436988392746e-01,2.383716481134874263e-02,4.453385410722354720e-02,3.468647079607567463e-02,-8.215588735231372705e-05
4.719952344894409180e+00,-6.423016249169527514e-02,-1.048820715871894155e-01,2.420041075692791824e-02,4.441881642414752945e-02,3.492498172638301007e-02,3.886536852950980738e-05
4.720037221908569336e+00,-6.423378712959287862e-02,-1.048866674983773700e-01,2.420100668472868061e-02,4.441870758009837383e-02,3.492483257603163499e-02,3.875282293125554693e-05
4.720076084136962891e+00,-6.423544670037074911e-02,-1.048887715792794495e-01,2.420127930147322401e-02,4.441911611245114716e-02,3.492476312174565278e-02,3.871835099675270382e-05
4.720111846923828125e+00,-6.423697387734055020e-02,-1.048907079318919661e-01,2.420153033474864088e-02,4.441894227533344647e-02,3.492474893742453929e-02,3.876255221718299753e-05
4.720147371292114258e+00,-6.423849084714321200e-02,-1.048926314563268375e-01,2.420177978690781634e-02,4.441858720211768613e-02,3.492486632431946597e-02,3.860693311035793884e-05
4.720181703567504883e+00,-6.423995688820556549e-02,-1.048944904800991201e-01,2.420202080891995997e-02,4.441881950049763467e-02,3.492497282290810828e-02,3.863948990394595651e-05
4.779258251190185547e+00,-6.669060011115462983e-02,-1.083197849481444958e-01,2.478811221419240790e-02,4.488656303427392136e-02,3.494561192503919944e-02,2.274519328672594749e-04
4.779342412948608398e+00,-6.669398900004086528e-02,-1.083249873163781851e-01,2.478919105828094466e-02,4.488688468506001755e-02,3.494560492216408631e-02,2.276468135495838424e-04
4.779381513595581055e+00,-6.669556363269489585e-02,-1.083274043079924670e-01,2.478969205218314875e-02,4.488707359027135219e-02,3.494546688472026374e-02,2.277847519403536510e-04
4.779416322708129883e+00,-6.669696551493371761e-02,-1.083295559640237993e-01,2.479013798113013575e-02,4.488720804461678038e-02,3.494539524876999481e-02,2.278288065146491612e-04
4.779451370239257812e+00,-6.669837702370513821e-02,-1.083317222885276793e-01,2.479058696865280714e-02,4.488725187509396558e-02,3.494539943672888421e-02,2.277761585698952879e-04
4.779486656188964844e+00,-6.669979817542609490e-02,-1.083339032714273342e-01,2.479103909157649721e-02,4.488713255825692305e-02,3.494545196180395830e-02,2.277081021335589572e-04
4.830611705780029297e+00,-6.875935218801819404e-02,-1.114313831808791261e-01,2.542480277266680883e-02,4.431479165153070360e-02,3.490745425454801903e-02,3.023869152283416555e-04
4.830690145492553711e+00,-6.876251272329321484e-02,-1.114360399446150257e-01,2.542574214419161469e-02,4.431469215560238789e-02,3.490729553426999421e-02,3.024581847812246333e-04
4.830725431442260742e+00,-6.876393442186351512e-02,-1.114381349443937241e-01,2.542616465844685369e-02,4.431450714095523657e-02,3.490729643903252299e-02,3.024043987919289907e-04
4.830757379531860352e+00,-6.876522161643196240e-02,-1.114400318482945268e-01,2.542654714423256412e-02,4.431454273173876524e-02,3.490727175325983311e-02,3.024618539288806396e-04
4.830788850784301758e+00,-6.876648959173115028e-02,-1.114419004899034754e-01,2.542692386370655477e-02,4.431484160190676119e-02,3.490722732717540383e-02,3.023228899720100380e-04
4.890123128890991211e+00,-7.125725577478465855e-02,-1.149922044428074441e-01,2.622176222914230845e-02,4.435065074520547906e-02,3.507033432500961806e-02,3.440938903840916113e-04
4.890165567398071289e+00,-7.125910900806671500e-02,-1.149947631587385638e-01,2.622239124206428296e-02,4.435065721989826792e-02,3.507051758628654953e-02,3.442163519202966139e-04
4.890179634094238281e+00,-7.125972330071062011e-02,-1.149956112498150412e-01,2.622259974590877840e-02,4.435065111403227456e-02,3.507050488282496131e-02,3.442200692470364439e-04
4.890192031860351562e+00,-7.126026471387340855e-02,-1.149963587176149327e-01,2.622278351242349897e-02,4.435055493371411334e-02,3.507054753928778856e-02,3.442468311590291181e-04
4.890204668045043945e+00,-7.126081653702576180e-02,-1.149971205510138955e-01,2.622297079744289813e-02,4.435056290916281757e-02,3.507054807221791221e-02,3.442479473784721658e-04
4.890216112136840820e+00,-7.126131630159915353e-02,-1.149978105075126489e-01,2.622314041040394242e-02,4.435061354255909888e-02,3.507052944029881436e-02,3.442409869893345515e-04
4.940922260284423828e+00,-7.343225874854752977e-02,-1.180366989929106936e-01,2.693875439132757330e-02,4.402163346694218382e-02,3.503718690604441105e-02,2.299998906819935641e-04
4.941000938415527344e+00,-7.343555991865960419e-02,-1.180413861010844584e-01,2.693980888907327245e-02,4.402173123644263081e-02,3.503718221465194904e-02,2.300448846343989054e-04
4.941036224365234375e+00,-7.343704040704905622e-02,-1.180434882569320193e-01,2.694028185684653465e-02,4.402187483856715572e-02,3.503711511334550721e-02,2.300608295675065696e-04
4.941068649291992188e+00,-7.343840081505610684e-02,-1.180454200957791328e-01,2.694071662198276040e-02,4.402170227526836649e-02,3.503711565427920782e-02,2.300132793140280917e-04
4.941099643707275391e+00,-7.343970121761332626e-02,-1.180472668073108966e-01,2.694113223686259162e-02,4.402160196231355571e-02,3.503717950968851524e-02,2.299751057123608684e-04
5.000624656677246094e+00,-7.603502451587987321e-02,-1.215474067163487687e-01,2.763674728960593963e-02,4.405826651522288390e-02,3.512089819725118522e-02,3.004682623427035204e-04
5.000710487365722656e+00,-7.603890806698294924e-02,-1.215523862186165815e-01,2.763760254843078065e-02,4.405829467067776811e-02,3.512071624264424818e-02,3.003249522282893085e-04
5.000750541687011719e+00,-7.604072050321390719e-02,-1.215547097562339335e-01,2.763800168009262342e-02,4.405833508272332527e-02,3.512086954715016446e-02,3.002596755877359139e-04
5.000788450241088867e+00,-7.604243587012189665e-02,-1.215569086633659923e-01,2.763837939094850385e-02,4.405832989868405103e-02,3.512084863316513456e-02,3.004185251124060819e-04
5.000824689865112305e+00,-7.604407573811376719e-02,-1.215590106579758078e-01,2.763874050554426115e-02,4.405838003247168622e-02,3.512076596727529976e-02,3.004660410397064566e-04
5.000860214233398438e+00,-7.604568322439310413e-02,-1.215610711632506974e-01,2.763909453196170332e-02,4.405831425777876481e-02,3.512079011240148985e-02,3.004169990653038661e-04
5.060394525527954102e+00,-7.875122661062942953e-02,-1.252284088688683794e-01,2.841388096995111495e-02,4.405427710517841738e-02,3.516310764496916735e-02,3.837568116923044241e-04
5.060445308685302734e+00,-7.875354429989470106e-02,-1.252317199622592636e-01,2.841469667508486271e-02,4.405422168076850858e-02,3.516304662714996032e-02,3.838581790005061458e-04
5.060459613800048828e+00,-7.875419714657631853e-02,-1.252326527185056715e-01,2.841492645072936363e-02,4.405425158741992087e-02,3.516305967537339955e-02,3.838530312480855256e-04
5.060472011566162109e+00,-7.875476294931461896e-02,-1.252334611156359079e-01,2.841512558611518011e-02,4.405430772211359203e-02,3.516304255191832207e-02,3.838662077891424602e-04
5.060483932495117188e+00,-7.875530699636627829e-02,-1.252342384212302706e-01,2.841531706011917943e-02,4.405436296460410461e-02,3.516303203412095985e-02,3.839154173876147317e-04
5.060495138168334961e+00,-7.875581840546871937e-02,-1.252349690844241914e-01,2.841549704814676225e-02,4.405438331346350767e-02,3.516303588758296073e-02,3.839477972351010575e-04
5.110538482666015625e+00,-8.106596698626218622e-02,-1.282862414112583560e-01,2.921267774119144442e-02,4.406855581327970978e-02,3.541089391835738898e-02,2.879224103248100171e-04
5.110634326934814453e+00,-8.107044170516285175e-02,-1.282916795611024896e-01,2.921419230094471700e-02,4.406851788540359222e-02,3.541064502189743279e-02,2.879141359110375868e-04
5.110669136047363281e+00,-8.107206684507096972e-02,-1.282936545754695956e-01,2.921474253984149283e-02,4.406811419813132236e-02,3.541067176920174864e-02,2.879409251846745156e-04
5.110701799392700195e+00,-8.107359178855551296e-02,-1.282955078737691990e-01,2.921525882762699561e-02,4.406809362656850110e-02,3.541057659878652647e-02,2.878843649694085602e-04
5.110734462738037109e+00,-8.107511672197212360e-02,-1.282973612436157096e-01,2.921577506391489013e-02,4.406808642605140880e-02,3.541050025319944505e-02,2.878892804474736150e-04
5.170670270919799805e+00,-8.380465650495937113e-02,-1.318966924315903011e-01,3.004715581482150094e-02,4.408029474680868337e-02,3.512034757248166938e-02,2.554882806451979488e-04
5.170757055282592773e+00,-8.380850934472765246e-02,-1.319021915905173314e-01,3.004819190229104930e-02,4.408106866797773665e-02,3.512034394950276639e-02,2.552677260920267754e-04
5.170797348022460938e+00,-8.381029818364586770e-02,-1.319047449214458823e-01,3.004867303287493685e-02,4.408123026414293572e-02,3.512031159909839023e-02,2.552659333057394580e-04
5.170833826065063477e+00,-8.381191772635293580e-02,-1.319070565431323117e-01,3.004910874212633407e-02,4.408112401657534457e-02,3.512017524012520792e-02,2.552123279647216733e-04
5.170868635177612305e+00,-8.381346320281131412e-02,-1.319092623112610718e-01,3.004952449431260927e-02,4.408099917979182991e-02,3.512015830188013749e-02,2.552289807711817472e-04
5.170904397964477539e+00,-8.381505103399769507e-02,-1.319115283784499104e-01,3.004995153703201444e-02,4.408115575676024162e-02,3.512009097752315234e-02,2.551981436413786769e-04
5.229815483093261719e+00,-8.647432570873823943e-02,-1.355154429768645752e-01,3.084582997106281518e-02,4.383095252649941986e-02,3.517064980065039148e-02,2.522297903156194530e-04
5.229913473129272461e+00,-8.647882158704285616e-02,-1.355212231339339712e-01,3.084730743646039303e-02,4.383093396324690139e-02,3.517096168440032866e-02,2.522064671003978477e-04
5.229954242706298828e+00,-8.648069207208482212e-02,-1.355236279985776171e-01,3.084792208296890242e-02,4.383107595334528178e-02,3.517095915400030026e-02,2.521766583225792360e-04
5.229991912841796875e+00,-8.648242030034213046e-02,-1.355258501225375667e-01,3.084849008430382705e-02,4.383109555984048694e-02,3.517088128055013974e-02,2.521348375194183960e-04
5.230027675628662109e+00,-8.648406102038315446e-02,-1.355279598575331867e-01,3.084902944716664056e-02,4.383098661063039581e-02,3.517089388861726479e-02,2.521963413787894361e-04
5.230062246322631836e+00,-8.648564703664730902e-02,-1.355299993829852667e-01,3.084955082573383536e-02,4.383088470656197611e-02,3.517098736021891103e-02,2.522400655128301163e-04
5.280819177627563477e+00,-8.886918966634779760e-02,-1.385525116298797210e-01,3.157803882084186248e-02,4.426723961311646027e-02,3.520222322374397944e-02,3.077766610508166274e-04
5.280905246734619141e+00,-8.887332492999598654e-02,-1.385576844474663283e-01,3.157921143600261188e-02,4.426745854608212655e-02,3.520201871148844613e-02,3.077750380616276751e-04
5.280946016311645508e+00,-8.887528387364256044e-02,-1.385601346426815761e-01,3.157976679630834782e-02,4.426749684526368883e-02,3.520207281079135164e-02,3.076696383467280140e-04
5.280980825424194336e+00,-8.887695645414811496e-02,-1.385622264582427043e-01,3.158024087743418334e-02,4.426769311469606200e-02,3.520209243164058865e-02,3.076098237329137771e-04
5.281015634536743164e+00,-8.887862905157421778e-02,-1.385643181868191354e-01,3.158071504842235172e-02,4.426775040923913024e-02,3.520200295098885324e-02,3.075967103520596047e-04
5.340031862258911133e+00,-9.169394348594250843e-02,-1.420230431661857196e-01,3.239640346902469131e-02,4.363787094275339840e-02,3.527109730359906381e-02,5.920497049071129012e-05
5.340116977691650391e+00,-9.169797419184058662e-02,-1.420279051618899835e-01,3.239759617818353116e-02,4.363764732579797356e-02,3.527092736178476240e-02,5.923704344968821941e-05
5.340156078338623047e+00,-9.169982574418074350e-02,-1.420301388228299988e-01,3.239814393453303853e-02,4.363779734617201367e-02,3.527084732180468807e-02,5.915662865822220043e-05
5.340190649032592773e+00,-9.170146273949850158e-02,-1.420321138574901498e-01,3.239862824434663890e-02,4.363789283952640430e-02,3.527098260121436929e-02,5.915113322379914268e-05
5.340234279632568359e+00,-9.170352871581582965e-02,-1.420346066268708130e-01,3.239923945732010174e-02,4.363810950259226773e-02,3.527096801442140828e-02,5.915120773141882115e-05
5.340268850326538086e+00,-9.170516569149225750e-02,-1.420365818098119348e-01,3.239972375801088850e-02,4.363825377565568736e-02,3.527113334778213261e-02,5.925222877915078994e-05
5.400690317153930664e+00,-9.470813694796076376e-02,-1.453996586661150392e-01,3.336345344539357743e-02,4.387434401886287222e-02,3.524251221327347888e-02,-2.830756986136009453e-05
5.400776147842407227e+00,-9.471260461132199882e-02,-1.454043093077740656e-01,3.336498926254068131e-02,4.387447732168335557e-02,3.524262909746048861e-02,-2.826119559219613539e-05
5.400815486907958984e+00,-9.471465240025714327e-02,-1.454064406988634928e-01,3.336569325187996315e-02,4.387445401623149555e-02,3.524264808715663749e-02,-2.835445250974428166e-05
5.400851011276245117e+00,-9.471650163284299484e-02,-1.454083653104304430e-01,3.336632892226823466e-02,4.387438606614053188e-02,3.524259418496195756e-02,-2.834637924777855624e-05
5.400886297225952148e+00,-9.471833845536745122e-02,-1.454102769561514130e-01,3.336696029719323636e-02,4.387431616457078409e-02,3.524247581666210827e-02,-2.839624142285922327e-05
5.400921821594238281e+00,-9.472018767149538443e-02,-1.454122015532615386e-01,3.336759590897071803e-02,4.387428260077162051e-02,3.524242801011273629e-02,-2.847517022650332467e-05
5.450589895248413086e+00,-9.725177611471982897e-02,-1.482001273147348641e-01,3.424094925924520139e-02,4.397445651957294227e-02,3.531638340561839978e-02,-6.622091078996051325e-05
5.450670957565307617e+00,-9.725581988923531762e-02,-1.482048360930723896e-01,3.424234985076993198e-02,4.397463572705943152e-02,3.531629542165635322e-02,-6.603920270115259798e-05
5.450707197189331055e+00,-9.725762766359712097e-02,-1.482069414054792700e-01,3.424297608952472233e-02,4.397456279580010119e-02,3.531629461250184593e-02,-6.604919409318238052e-05
5.450739860534667969e+00,-9.725925705928782639e-02,-1.482088390439507963e-01,3.424354055903262861e-02,4.397456254722936081e-02,3.531621555934821161e-02,-6.611342027519953850e-05
5.450771808624267578e+00,-9.726085080278777661e-02,-1.482106951324220767e-01,3.424409266512909444e-02,4.397468929539456728e-02,3.531620985554245057e-02,-6.603800309888004636e-05
5.510662317276000977e+00,-1.003707155093488540e-01,-1.515435598842991560e-01,3.518687748414413979e-02,4.411357790626470321e-02,3.515127191604455054e-02,-1.678882096196847719e-04
5.510746002197265625e+00,-1.003752317791587467e-01,-1.515480117468766819e-01,3.518806586348011828e-02,4.411341989954200432e-02,3.515109506422064295e-02,-1.678139710454154370e-04
5.510778427124023438e+00,-1.003769817359122518e-01,-1.515497365129384877e-01,3.518852625591110256e-02,4.411356276085497824e-02,3.515108513314604832e-02,-1.678465949258330222e-04
5.510809183120727539e+00,-1.003786416222121058e-01,-1.515513724615815128e-01,3.518896297580289406e-02,4.411352402303742731e-02,3.515111285095728899e-02,-1.678905882401166851e-04
5.510838508605957031e+00,-1.003802242914920151e-01,-1.515529323302295672e-01,3.518937940546246895e-02,4.411342332055561560e-02,3.515107297357137478e-02,-1.678389556709338967e-04
5.510866880416870117e+00,-1.003817554605757056e-01,-1.515544415329663219e-01,3.518978228665178148e-02,4.411349570502968997e-02,3.515113703847886489e-02,-1.677756184099878220e-04
5.560779333114624023e+00,-1.030730585746328781e-01,-1.543812264332858619e-01,3.594132643185021098e-02,4.402342630594093670e-02,3.526082838388813756e-02,-1.804467151692553187e-04
5.560820817947387695e+00,-1.030752935210209054e-01,-1.543837186910169412e-01,3.594198659513792027e-02,4.402317146158161304e-02,3.526100524551065152e-02,-1.804809642348927296e-04
5.560834646224975586e+00,-1.030760385029027004e-01,-1.543845494676261976e-01,3.594220662434298441e-02,4.402325858044391083e-02,3.526099780244943555e-02,-1.805426831113648718e-04
5.560847520828247070e+00,-1.030767321129547748e-01,-1.543853229434895835e-01,3.594241147470238207e-02,4.402331149035514785e-02,3.526103070360849662e-02,-1.805511492179817071e-04
5.560865163803100586e+00,-1.030776826229550108e-01,-1.543863828715498210e-01,3.594269220415846622e-02,4.402330401028482776e-02,3.526098514154338281e-02,-1.805608482862675296e-04
5.620071411132812500e+00,-1.062612872662487551e-01,-1.576992984584937862e-01,3.692352487261134353e-02,4.396795430870484300e-02,3.549103184194975225e-02,-1.727304797670313951e-04
5.620123147964477539e+00,-1.062640639180736923e-01,-1.577019802056900954e-01,3.692441591491010117e-02,4.396781126112036392e-02,3.549097888289434038e-02,-1.726467966973083449e-04
5.620140314102172852e+00,-1.062649852059552452e-01,-1.577028699878665619e-01,3.692471158632480016e-02,4.396768132685724417e-02,3.549104509370173272e-02,-1.726753454758086419e-04
5.620155572891235352e+00,-1.062658041178046464e-01,-1.577036609151448165e-01,3.692497439224239064e-02,4.396767045094746723e-02,3.549103750732904294e-02,-1.726752255462928336e-04
5.620170116424560547e+00,-1.062665846388001628e-01,-1.577044147901034421e-01,3.692522487415245830e-02,4.396772280717187870e-02,3.549103360475691638e-02,-1.727152839621297321e-04
5.620184898376464844e+00,-1.062673779538484548e-01,-1.577051810427004819e-01,3.692547946114965035e-02,4.396774706870957422e-02,3.549101838035349787e-02,-1.726997842484530516e-04
5.670804500579833984e+00,-1.088838299867966458e-01,-1.603685904019369612e-01,3.779145316590869913e-02,4.422144199428826999e-02,3.560038603934578133e-02,-2.302807293356961638e-04
5.670897006988525391e+00,-1.088884286433266652e-01,-1.603735297305700358e-01,3.779302541463889359e-02,4.422174191040108976e-02,3.560052636110901114e-02,-2.299970095721142198e-04
5.670938491821289062e+00,-1.088904910645179663e-01,-1.603757447473371511e-01,3.779373068942670083e-02,4.422170126833564058e-02,3.560056016533465900e-02,-2.300507469283651139e-04
5.670975685119628906e+00,-1.088923401799487128e-01,-1.603777305840699829e-01,3.779436302642704554e-02,4.422165939664537970e-02,3.560042926079967640e-02,-2.299214868871899721e-04
5.671013593673706055e+00,-1.088942248612995850e-01,-1.603797545367794952e-01,3.779500747874270372e-02,4.422165584258787308e-02,3.560055733476578943e-02,-2.299395831286245924e-04
5.730537891387939453e+00,-1.119358557925554665e-01,-1.634291040168035780e-01,3.873152712728353264e-02,4.404928900692985788e-02,3.565404524978074002e-02,-1.908017816861650069e-04
5.730625867843627930e+00,-1.119404728524749093e-01,-1.634334208782059206e-01,3.873279987201345975e-02,4.404907373001431398e-02,3.565369144523301143e-02,-1.911663408708294662e-04
5.730666637420654297e+00,-1.119426124124679039e-01,-1.634354214255157034e-01,3.873338968039755775e-02,4.404910928739688009e-02,3.565363314216121737e-02,-1.911564424859627442e-04
5.730704069137573242e+00,-1.119445767510119927e-01,-1.634372582733140677e-01,3.873393125483916982e-02,4.404919991498856824e-02,3.565370523699678412e-02,-1.912545259543561263e-04
5.730739593505859375e+00,-1.119464409560088081e-01,-1.634390016094556530e-01,3.873444528098585887e-02,4.404922513658149352e-02,3.565375413252623582e-02,-1.911966484385711523e-04
5.730775117874145508e+00,-1.119483051331719575e-01,-1.634407450512829207e-01,3.873495932337481934e-02,4.404923723386885287e-02,3.565390001618830990e-02,-1.911861881995245769e-04
5.790174245834350586e+00,-1.150950705291533815e-01,-1.664362105136633074e-01,3.952580508382245311e-02,4.406681765342596035e-02,3.573868488706727353e-02,-1.189224266160258692e-04
5.790219783782958984e+00,-1.150975058483063029e-01,-1.664385683986444042e-01,3.952635870021717346e-02,4.406685905721654389e-02,3.573866583441914074e-02,-1.188755597028398506e-04
5.790233612060546875e+00,-1.150982453819668766e-01,-1.664392843786068055e-01,3.952652680087697518e-02,4.406686314844462937e-02,3.573868425359828793e-02,-1.189256956293073346e-04
5.790245532989501953e+00,-1.150988829138178682e-01,-1.664399015910721369e-01,3.952667171383045935e-02,4.406686850832373936e-02,3.573872053293841722e-02,-1.189250746442653686e-04
5.790257215499877930e+00,-1.150995076968064357e-01,-1.664405064494939857e-01,3.952681373028558293e-02,4.406684948570738225e-02,3.573873783464906473e-02,-1.189151932104060304e-04
5.790269136428833008e+00,-1.151001452308588052e-01,-1.664411236437532970e-01,3.952695864859703812e-02,4.406683554461267999e-02,3.573871909401007269e-02,-1.189223019795386760e-04
